movieId,title,genres,tmdbId,overview,poster_path,release_date,vote_average,tmdb_genres
81,Things to Do in Denver When You're Dead (1995),Crime|Drama|Romance,400.0,Five different criminals face imminent death after botching a job quite badly.,/3LxYzYybOVpnw0juCSlNL5cj8NK.jpg,1995-12-01,6.449,"['Drama', 'Crime']"
82,Antonia's Line (Antonia) (1995),Comedy|Drama,880.0,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.",/nUCVi6bBIL7LGC61nYaCqikAhIA.jpg,1995-09-21,6.8,"['Drama', 'Comedy']"
83,Once Upon a Time... When We Were Colored (1995),Drama|Romance,146599.0,A narrator tells the story of his childhood years in a tightly knit Afro-American community in the deep south under racial segregation.,/2qeQStLy1wiqDFa1Dnm02f5UacO.jpg,1996-01-26,3.6,"['Romance', 'Drama']"
85,Angels and Insects (1995),Drama|Romance,8447.0,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.",/w1i5JdddoLuzSmnKo5ORDoKdMm2.jpg,1995-09-10,6.1,"['Drama', 'Romance']"
86,White Squall (1996),Action|Adventure|Drama,10534.0,"In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm.",/5xF4qy44Lvv68glS7eHWH7laTqt.jpg,1996-02-02,6.3,"['Drama', 'Adventure']"
87,Dunston Checks In (1996),Children|Comedy,17414.0,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",/xR2cWC04kWNr7TBeXNOf4uOqn00.jpg,1996-01-12,5.378,"['Family', 'Comedy', 'Adventure']"
88,Black Sheep (1996),Comedy,13997.0,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",/bqIW5oE4WeHAvk1nh2Y6rfOLGrF.jpg,1996-02-01,6.07,['Comedy']
89,Nick of Time (1995),Action|Thriller,2086.0,An ordinary man is suddenly forced into a plot to kill a politician in exchange for his kidnapped daughter's freedom.,/A1FJwUVg84sQSjHVz5jVMXQvifJ.jpg,1995-11-22,6.231,"['Thriller', 'Crime', 'Action']"
92,Mary Reilly (1996),Drama|Horror|Thriller,9095.0,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",/cW5wTiv5fdtBOd22utmAIZBCMS3.jpg,1996-02-23,5.8,"['Drama', 'Horror', 'Thriller']"
93,Vampire in Brooklyn (1995),Comedy|Horror|Romance,12158.0,"Detective Rita Veder is assigned to a baffling serial murder case. After examining the crime scene — a corpse-filled ship found adrift at sea — she meets Maximilian, a smooth-talking Caribbean playboy determined to romance her.",/fodPA5x3REtOwColG17CucreZqM.jpg,1995-10-26,5.1,"['Comedy', 'Horror', 'Romance', 'Fantasy']"
94,Beautiful Girls (1996),Comedy|Drama|Romance,9283.0,"During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",/sHcx1fBmrtZYvFmUywU0d5cvIFd.jpg,1996-02-09,6.6,"['Comedy', 'Drama', 'Romance']"
95,Broken Arrow (1996),Action|Adventure|Thriller,9208.0,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",/iBPMwYYJFvdCBkXrwV75peo5Lz2.jpg,1996-02-09,6.1,"['Action', 'Thriller']"
96,In the Bleak Midwinter (1995),Comedy|Drama,40154.0,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",/eUrv3E65orbuPnFikjpjso4TVBN.jpg,1995-09-29,7.1,['Comedy']
97,"Hate (Haine, La) (1995)",Crime|Drama,406.0,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",/8rgPyWjYZhsphSSxbXguMnhN7H0.jpg,1995-05-31,8.085,['Drama']
99,Heidi Fleiss: Hollywood Madam (1995),Documentary,63076.0,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",/laPSb9I8TuYslOh1OcgaTByWKnw.jpg,1995-12-27,6.6,['Documentary']
100,City Hall (1996),Drama|Thriller,11062.0,"The accidental shooting of a boy in New York City leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",/w7EkAl4Oi8Lc6VQKaqRHrOV3CxR.jpg,1996-02-16,5.965,"['Drama', 'Thriller']"
101,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,13685.0,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a harebrained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",/wOPiNYt9V3Cbr9Izeddwj7nU8RT.jpg,1996-02-21,6.699,"['Comedy', 'Crime', 'Drama']"
102,Mr. Wrong (1996),Comedy,47475.0,"A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.",/csSkKS6rcGjG8jjpwKZPVCD7Kiq.jpg,1996-02-16,4.0,"['Comedy', 'Romance']"
103,Unforgettable (1996),Mystery|Sci-Fi|Thriller,2045.0,"Seattle medical examiner David Krane is obsessed with solving his wife's murder. A possible solution presents itself in an experimental ""memory"" serum designed by a neurobiology professor, which has the ability to transfer memories from one person to another, but with potentially fatal consequences.",/500Ne3EDn3HHpuCQWwGKR74r0cB.jpg,1996-02-23,5.6,"['Thriller', 'Mystery', 'Science Fiction']"
104,Happy Gilmore (1996),Comedy,9614.0,"Failed hockey player-turned-golf whiz Happy Gilmore — whose unconventional approach and antics on the green courts the ire of rival Shooter McGavin — is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg,1996-02-16,6.671,['Comedy']
105,"Bridges of Madison County, The (1995)",Drama|Romance,688.0,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,/aCBrhOQjhG397GLkEZ49zReQEKX.jpg,1995-06-02,7.7,"['Drama', 'Romance']"
106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,11907.0,"On the brink of her 30th birthday, Fanny feels the door to marital happiness closing on her. She is obsessed with death and even visits evening classes on dying, so it seems fitting that she encounters a skeleton in the malfunctioning elevator of her apartment building. The skeleton is her neighbour Orfeo, a Black, gay, self-declared psychic, who convinces her that she is about to meet ""him"". But is it really Lothar, the new yuppie apartment manager ...?",/vBDJPkoTOKT9F1zx0y9tT7G62vF.jpg,1994-11-07,6.2,"['Drama', 'Comedy', 'Family']"
107,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical,10874.0,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",/k4KW2CUkzDKaCy4H4cS02cO8gvV.jpg,1996-02-16,6.7,"['Family', 'Comedy', 'Adventure']"
108,Catwalk (1996),Documentary,89333.0,"A documentary following Christy Turlington and other models during spring fashion week in Milan, Paris and New York.",/8Db2Tx2RkTUozzilF1SGMitcHLl.jpg,1995-12-08,7.5,['Documentary']
110,Braveheart (1995),Action|Drama|War,197.0,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",/or1gBugydmjToAEq7OZY0owwFk.jpg,1995-05-24,7.941,"['Action', 'Drama', 'History', 'War']"
111,Taxi Driver (1976),Crime|Drama|Thriller,103.0,"Suffering from insomnia, disturbed loner Travis Bickle takes a job as a New York City cabbie, haunting the streets nightly, growing increasingly detached from reality as he dreams of cleaning up the filthy city.",/ekstpH614fwDX8DUln1a2Opz0N8.jpg,1976-02-09,8.128,"['Crime', 'Drama']"
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,33542.0,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",/1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg,1995-01-21,6.821,"['Crime', 'Action', 'Comedy', 'Thriller']"
113,Before and After (1996),Drama|Mystery,43566.0,Two parents deal with the effects when their son is accused of murdering his girlfriend.,/oK8UKDrjFS14OFoihaQPfmmMOyI.jpg,1996-02-23,5.9,"['Crime', 'Drama', 'Mystery']"
116,Anne Frank Remembered (1995),Documentary,51352.0,"Using previously unreleased archival material in addition to contemporary interviews, this Academy Award-winning documentary tells the story of the Frank family and presents the first fully-rounded portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust.",/6nyhzrSGimCbdxiY8DEO7kI7xx4.jpg,1995-06-08,7.6,['Documentary']
117,"Young Poisoner's Handbook, The (1995)",Crime|Drama,16934.0,"Graham Young is a teenage misfit living in suburban London in the 1960s. He hates his stepmother but loves chemistry, and the two impulses unite in a wicked plot to slowly poison her. After she dies, he's found guilty and sent to a psychiatric hospital, where an idealistic doctor thinks he can be cured.",/d3Lakfy0K1eRHUbay9kMeWdt7y6.jpg,1995-01-20,6.6,"['Comedy', 'Crime', 'Drama']"
118,If Lucy Fell (1996),Comedy|Romance,10324.0,"Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable romances within a month, they must jump off the Brooklyn Bridge.",/l3Bwmjdon6JBDzJUA3ZSdMZZ7lI.jpg,1996-03-08,5.3,"['Comedy', 'Romance']"
119,"Steal Big, Steal Little (1995)",Comedy,78406.0,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to Ruben it starts a battle between brothers that soon leads to madness, mayhem, and even attempted murder. On Ruben's side is Lou Perilli an ex-Chicago cop and used car dealer who knows the law - and how to get around it. On Robby's side is ruthless businessman Reed Tyler, who is out to turn a swift profit on Mona's property. Walking a shifty line between them is Eddie Agopian, the family lawyer, who doesn't care which side wins as long as he's on the winner's side. But whether they're stealing big or stealing little, they're all stealing in this hilarious comedy about greed, power... and brotherly love.",/83TvBaWt8wZHUZo8MKwE2cLRBiT.jpg,1995-09-29,4.3,"['Comedy', 'Drama']"
121,"Boys of St. Vincent, The (1992)",Drama,32119.0,"The true story of boys being sexually abused at their orphanage, run by a religious community in Newfoundland.",/cam0cG0UWdUVtQRvFHJXmNtL1hY.jpg,1994-06-03,7.2,"['Drama', 'Crime']"
